my_id,mutagen,smiles
89663,0,C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
155522,1,Oc1ncc(N(CCCl)CCCl)c(O)n1
30173,0,CCCCCCCCCCCCCO
125897,1,NNc1nncc2ccncc12
15802,0,CC(C)COC(=O)Cc1ccccc1
30286,0,CCCCCCCCCCCl
158339,1,[O-][N+](=O)c1ccc2c(c1)[nH]c3ccccc23
117124,0,Clc1ccc(cc1Cl)N2C(=O)CCC2=O
117457,1,Clc1cccnc1Cl
154247,1,OCCNc1ccc(cc1[N+](=O)[O-])N(CCO)CCO
96357,1,Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1
82432,1,COc1ccc2c(OC)c3ccoc3nc2c1
68647,0,COP(=O)(SC)SC
67881,0,COCCOCCO
126596,1,Nc1cc2ccccc2cc1N
155308,1,Oc1ccc2c3C(C4OC4C(=O)c13)C5(O)CCC(=O)c6c(O)ccc2c56
47482,0,CCOP(=O)(C#N)N(C)C
13411,1,CC(C)(C)c1ccc(cc1)c2ccc(NO)cc2
148396,0,O=P(Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3
154399,1,OC[C@H]1CO1
124589,1,NC(=O)c1ccccc1[N+](=O)[O-]
153097,1,OC(CN=N#N)CN=N#N
67362,1,COCCN(CCOC)c1cc(NC(=O)C)c(cc1OC)n2nc3c(Br)cc(N)c(Cl)c3n2
158375,1,[O-][N+](=O)c1ccc2cc(c3ccc(cc3c2c1)[N+](=O)[O-])[N+](=O)[O-]
120301,0,FC(F)(F)c1ccc(CCl)cc1
154932,0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl
153578,1,OC1C=Cc2c(ccc3ccccc23)C1O
116612,1,Clc1c2ccccc2cc3c1ccc4ccccc34
85058,1,COc1cccc(\C=C\c2ccc(cc2)[N+](=O)[O-])c1
19423,0,CC(\C=C(\C#N)/c1ccc(Br)cc1)C(C(C#N)c2ccc(Br)cc2)c3ccccc3
118610,1,Cn1c(nc2ccccc12)[N+](=O)[O-]
528,1,BrC[C@H]1CO1
35742,0,CCN(C(=O)CCCCl)c1snc2ccccc12
88757,1,CSCNc1ccccc1
158203,1,[O-][N+](=O)c1cc2cccc3c4ccccc4c5cccc1c5c23
116459,0,ClCCOC(=O)Cl
14377,0,CC(C)C(=O)Nc1snc2ccccc12
10268,0,CC(=O)OCc1ccccc1[N+](=O)[O-]
56378,1,CN(C)N=Nc1ccccc1
9564,1,CC(=O)Nc1nnc(s1)c2oc(cc2)[N+](=O)[O-]
129035,0,O=C(C1OC1c2ccc(cc2)c3ccccc3)c4ccccc4
155184,0,Oc1ccc(N=Nc2ccc(cc2)[N+](=O)[O-])c(O)c1
29841,0,CCCCCCCCCCCCCC(=O)[N-][N+](C)(C)CC(C)O
155329,1,Oc1ccc2ccc3ccc(c4c5ccccc5c1c2c34)[N+](=O)[O-]
125053,0,NC(Cc1ccc(O)cc1)C(=O)O
61163,1,COC(=O)C(CSCCBr)NC(=O)C
488,1,BrCC(=O)c1ccc(cc1)c2ccccc2
7254,0,CC(=O)CC(=O)Nc1ccc(O)cc1
147870,0,O=C1c2ccccc2c3ccc4ccc5ccccc5c4c13
63480,1,COC(=O)\C(=C\C)\C=C(/C)\C=C(/C)\C=C\C=C(/C)\C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O
7918,0,CC(=O)N1CNC(=O)N(C(=O)C)C1=O
23914,0,CC1CCCC(C)N1CCCC(O)(c2ccccc2)c3ccccn3
154147,1,OCCN(CCO)c1ccc(cc1)N=Nc2ccc(cc2C#N)[N+](=O)[O-]
117134,0,Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1
29848,0,CCCCCCCCCCCCCC=C
106923,1,Cc1cccc2cccc(c12)[N+](=O)[O-]
124776,0,NC(=S)NNC(=S)N
154624,1,ONc1ccc(cc1)N=Nc2ccccc2
12371,1,CC(C)(C)CCCCCC(=O)OC[C@H]1CO1
127526,0,Nc1nc(O)c2[nH]nnc2n1
32274,1,CCCCOc1ccc(cn1)N=Nc2ccc(cc2)N(CC)CC
28338,0,CCCC(=O)Nc1snc2cc(Cl)ccc12
158444,1,[O-][N+](=O)c1cccc(c1)S(=O)(=O)OC[C@H]2CO2
124950,0,NC(CCC(=O)Nc1ccc(cc1)[N+](=O)[O-])C(=O)O
152943,1,OC(=O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1
29208,0,CCCCCC
158473,1,[O-][N+](=O)c1cccc2nc3cccc(c3nc12)[N+](=O)[O-]
116501,1,ClCc1ccc2c3cccc4cccc(c2c1)c34
153823,1,OCC(Cl)Cl
52103,1,CCc1c2C3NC3c4ccccc4c2cc5ccccc15
57074,1,CN(C)c1ccc2nc3cc(C)c(N)cc3[s+]c2c1
9528,1,CC(=O)Nc1nc2c3cccnc3ccc2n1C
22455,0,CC1=CC(=O)CC(C)(C)C1
126133,0,N[C@@H](CCC(=O)O)C(=O)O
116444,1,ClCCN(CCCl)P1(=O)OCCCN1CCCl
10271,1,CC(=O)OCc1cocc2c(C=O)ccc12
11932,0,CC(C)(Br)C(Br)CCl
107924,0,Cc1ccccc1c2oc3ccccc3n2
82145,0,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@H]5Oc1c2[C@]45CCN3C
57651,1,CN(Cc1ccccc1)N=O
158401,1,[O-][N+](=O)c1ccc2ccc3cccc4[C@H]5O[C@H]5c1c2c34
126346,1,Nc1c(F)cc(cc1F)c2cc(F)c(N)c(F)c2
94266,0,Cc1cc(C)cc(c1)N=Nc2c(O)ccc3ccccc23
105585,0,Cc1cccc(C)c1NC(=O)CN2CCCC2=O
6507,0,CC(=CCC[C@@](C)(O)C=C)C
8845,1,CC(=O)Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl
83313,1,COc1ccc2nc3occc3c(OC)c2c1
88705,0,CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O
160600,1,c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23
10264,1,CC(=O)OCc1ccc2ccc3cccc4ccc1c2c34
3312,0,C1Cc2c(ccc3cccnc23)C4OC14
69057,0,COc1c(c(C)c(cc1C(C)(C)C)[N+](=O)[O-])[N+](=O)[O-]
158139,1,[O-][N+](=O)c1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)ccc3Oc2c1Cl
707,0,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1
53162,0,CCc1ccccc1[N+](=O)[O-]
116113,1,ClC(C(=O)Cl)c1ccccc1
126699,1,Nc1ccc(CC(=O)O)cc1
34577,1,CCCSC(=O)Cl
59641,1,CNC(=N)N[N+](=O)[O-]
155319,0,Oc1ccc2cc(ccc2c1N=Nc3ccccc3)S(=O)(=O)O
65848,1,COC(COC(=O)N)C1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)C
66936,1,COCC12OOC1(C)c3ccccc3O2
674,1,Brc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1
3354,0,C1OCOCO1
25094,0,CC1OC(OCC2OC(OC3=C(Oc4cc(OCCO)cc(O)c4C3=O)c5ccc(OCCO)c(OCCO)c5)C(O)C(O)C2O)C(O)C(O)C1O
104173,1,Cc1ccc2c(C)c3ccccc3c(C)c2c1
128046,1,Nc1snc2ccc(cc12)[N+](=O)[O-]
90826,1,C\C=C\C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O
120258,0,FC(F)(F)[C@H](Cl)Br
125671,1,NCCNCCNCCN
57045,1,CN(C)c1ccc(cc1)N=Nc2ccccc2
58987,0,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
4565,1,C=CCCCC[C@H]1CO1
125618,0,NCCCN
2978,1,C1CC=C2C(C1)CCc3ccccc23
93875,1,Cc1cc(C)c(cc1[N+](=O)[O-])[N+](=O)[O-]
116511,0,ClCc1ccccc1CCl
119724,0,Cn1cnc(c1c2ccccc2)[N+](=O)[O-]
96839,0,Cc1cc2Cc3ccccc3c2cc1C
148339,1,O=Nc1ccc2c(Cc3ccccc23)c1
104044,1,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1Nc4ccccc4
126777,1,Nc1ccc(Oc2ccc(N)cc2)cc1
18186,1,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
103973,1,Cc1ccc(cc1)[C@@H]2CO2
154975,1,Oc1c2C(=N)CCC(=N)c2c(O)c3ccccc13
3306,0,C1C[n+]2ccccc2c3cccc[n+]13
153000,0,OC(=O)c1cccnc1
16358,1,CC(C)N(C(C)C)C(=O)SC\C(=C\Cl)\Cl
153516,1,OC1C(O)c2cc3ccccc3c4ccc5cccc1c5c24
125042,1,NC(CS\C=C\Cl)C(=O)O
155065,1,Oc1cc2cc3ccccc3c4ccc5cccc1c5c24
146669,0,O=C1NNC(=O)c2ccccc12
158356,1,[O-][N+](=O)c1ccc2c(ccc3ccccc23)c1
58549,1,CN1CC(=C[C@@H]2[C@H]1Cc3c[nH]c4cccc2c34)C
155310,1,Oc1ccc2c3ccc4ccc5cccc6cc(c2c1)c3c4c56
70616,1,COc1cc(N=Nc2c(Br)cc(cc2[N+](=O)[O-])[N+](=O)[O-])c(NC(=O)C)cc1N(CC=C)CC=C
123465,0,N1c2ccccc2Sc3ccccc13
2789,1,C1=Cc2ccc3c4ccccc4c5ccc1c2c35
37479,1,CCN(CC)c1ccc(cc1)c2ccc(cc2)c3ccc(cc3)N(CC)CC
160609,1,c1ccc2c(c1)ccc3nc4ccc5ccccc5c4cc23
158209,1,[O-][N+](=O)c1ccc(Br)cc1
116441,1,ClCCCl
83250,1,COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1
36948,1,CCN(CC)CCn1nc2ccc(C)c3c4ccc(Cl)cc4Sc1c23
72333,1,COc1cc2nc3ccccc3c(O)c2cc1OC
90765,1,C\C(=C(\Cl)/C(=O)O)\C=O
154204,0,OCCN1CCNCC1
97229,1,Cc1cc2ccccc2c3cc4ccccc4cc13
148019,0,O=CC1C=COC=C1
57753,0,CN(N)C=O
124534,1,NC(=O)c1ccc(cc1)[N+](=O)[O-]
28343,0,CCCC(=O)O
90776,1,C\C(=C\CO)\C=C/C=C(/C)\C=C/C1=C(C)CCCC1(C)C
155317,0,Oc1ccc2cc(cc(c2c1N=Nc3ccc(c4ccccc34)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O
118923,1,Cn1c2ccccc2c3cc(N)ccc13
124307,1,NC(=O)N=NC(=O)N
18431,1,CC(Cl)(Cl)[N+](=O)[O-]
20468,1,CC1(C)COC1=O
127531,0,Nc1nc(O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2n1
126897,1,Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]
125672,1,NCCNCCNCCNCCN
155523,0,Oc1ncc2ccc3cccc4ccc1c2c34
82008,1,COc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1
56146,1,CN(C)CCNC(=O)c1cccn2cc(nc12)c3ccccc3
90358,1,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](CC[C@]34C)OC(=O)COc5ccc(cc5)N(CCCl)CCCl)[C@@H]1CCC(=O)N2
146681,0,O=C1NS(=O)(=O)c2ccccc12
90102,1,C[C@H]1CCOS(=O)(=O)O1
158176,1,[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccc(Cl)cc2
32465,0,CCCC[C@@H](CC)COC(=O)CCCCC(=O)OC[C@H](CC)CCCC
9765,0,CC(=O)OC12CCC3[C@](CCC4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=C)C2
57040,1,CN(C)c1ccc(cc1)N=Nc2ccc3ccccc3c2
68588,1,COO
126138,0,N[C@@H](CSCc1ccccc1)C(=O)O
156026,0,SC(=N\C=C\N=C(S)S)S
103869,1,Cc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1
154151,1,OCCN(CCO)c1ccc(cc1O)[N+](=O)[O-]
56950,1,CN(C)c1ccc(N(C)C)c2C(=O)c3c(O)ccc(O)c3C(=O)c12
8662,0,CC(=O)Nc1cc(ccc1C)N=Nc2ccc(C)c(NC(=O)C)c2
118364,0,Cn1c(NS(=O)(=O)O)nc2c3nc(CO)cnc3ccc12
23962,0,CC1CCCC2(C)CCCCC12O
154971,1,Oc1c(cc2ccccc2c1N=Nc3cc(Cl)ccc3Cl)C(=O)Nc4ccccc4
105012,1,Cc1ccc2nc3ccccc3c(N)c2c1
118284,0,Cn1c(N)nc2c1ccc3nc(c4ccccc4)c(nc23)c5ccccc5
65861,0,COC(F)(F)C(Cl)Cl
158148,1,[O-][N+](=O)c1c2CCc3cccc4ccc(c5ccccc15)c2c34
152631,1,OC(=O)C=O
126774,1,Nc1ccc(Oc2ccc(Cl)cc2Cl)cc1
7329,0,CC(=O)CCOOCCC(=O)C
160119,0,c1ccc(cc1)C(c2ccccc2)c3ccccc3
127820,1,Nc1ncnc2c1ncn2[C@@H]3CC[C@H](CO)O3
57595,0,CN(Cc1ccc(cc1)C(=O)O)N=O
124966,0,NC(CCCCNCC(N)C(=O)O)C(=O)O
20304,1,CC1(C)CC2C3(C)CC3(C=O)C(=CC2(O)C1)C=O
117324,1,Clc1cccc2ccccc12
60286,0,CNNCc1ccc(cc1)C(=O)NC(C)C
38470,0,CCN1CCNC(=O)C1=O
158468,1,[O-][N+](=O)c1cccc2ccccc12
152922,1,OC(=O)\C=C\c1cccc(c1)[N+](=O)[O-]
158476,1,[O-][N+](=O)c1cccc2oc3ccccc3c12
58251,0,CN1C(=O)N(C)c2[nH]cnc2C1=O
158149,0,[O-][N+](=O)c1c2ccccc2c(c3ccccc13)[N+](=O)[O-]
155204,1,Oc1ccc(O)c2ccccc12
68634,1,COP(=O)(OC)OC=C(Cl)Cl
12362,0,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
159341,1,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c45
128397,0,O1C2C3OC3c4ncccc4C12
34121,0,CCCOC(=O)c1ccc(O)cc1
7987,0,CC(=O)N=C1C=CC(=O)C=C1
120518,0,FCC(F)(F)F
147869,1,O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68
126506,0,Nc1cc(Cl)cc(Cl)c1
3261,0,C1COCCOc2ccccc2OCCOCCO1
71489,0,COc1cc(c(O)c(c1)C(C)(C)C)[N+](=O)[O-]
63244,0,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccc(F)cc3
70955,0,COc1cc(O)c2C(=O)OC3(C)CC(O)C(O)C=C3c2c1
158549,0,[O-][N+]1=C2C=CC(=O)C=C2\C(=N/c3ccccc3)\C1(c4ccccc4)c5ccccc5
153691,1,OC1OC(=O)C=C1CCl
18221,1,CC(CCN=N#N)c1ccccc1
49845,1,CCOc1ccc(cc1)N(O)C(=O)C
11852,0,CC(C(=O)O)c1ccc(Oc2nccs2)cc1
25908,0,CCC(=O)O
45777,0,CCOC(=O)c1ccc(cc1)N(O)C=O
38650,0,CCN=C=S
160923,0,c1cnc2c(c1)ccc3cc[nH]c23
154638,1,OO[C@@H]1CCCc2ccccc12
483,1,BrCC(=C)Br
145407,0,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
152999,1,OC(=O)c1ccccc1[N+](=O)[O-]
102174,0,Cc1ccc(O)c(O)c1
15320,0,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
91535,0,Cc1c(C)c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-]
127051,0,Nc1cccc(Cl)c1
51892,1,CC\C=C\C=C\C=C\C=C\C=C\OCC(C)O
90810,1,C\C=C/1\CC(=C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@H](OC1=O)[C@@H]23
78677,1,COc1ccc(N)c2C(=O)c3ccccc3C(=O)c12
126829,1,Nc1ccc(Sc2ccc(cc2)[N+](=O)[O-])cc1
85091,1,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O)c4c(O)c3C(=O)c12)C(=O)C
90639,1,C[Si](C)(C)N=N#N
6310,1,CC#CC(OC(=O)NC1CCCCC1)(c2ccccc2)c3ccccc3
160221,0,c1ccc(cc1)P(c2ccccc2)c3ccccc3
154612,1,ONC(=O)c1ccc2ccccc2c1
127651,1,Nc1nc2cc(ccc2[nH]1)C#N
21659,1,CC12OOC1Oc3ccccc23
155154,0,Oc1ccc(Cl)c(Cl)c1Cl
96360,1,Cc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1
158429,0,[O-][N+](=O)c1cccc(CO\N=C\c2nc3cc(ccc3n2Cc4ccc(Cl)cc4)[N+](=O)[O-])c1
31361,1,CCCCN(N=O)\C(=N\O)\C=O
60442,1,CNc1ccc(cc1)[N+](=O)[O-]
1436,1,C(CC[C@H]1CO1)C[C@H]2CO2
15220,0,CC(C)CC=O
153544,1,OC1C2OC2c3c(ccc4c5ccccc5c6ccccc6c34)C1O
8960,1,CC(=O)Nc1ccc(Nc2ccc(cc2)[N+](=O)[O-])cc1
53668,1,CCl
145820,0,O=C1CNC(=O)N1
155272,1,Oc1ccc2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O
68316,1,COC[C@H]1CO1
77541,0,COc1ccc(CN(CC[N+](C)(C)[O-])c2ccccn2)cc1
103938,1,Cc1ccc(cc1)N(N)c2ccc(C)cc2
96773,1,Cc1cc(cc(C)n1)c2cc3N(C4CC4)C5=CC(=O)NC(=O)N5c3cc2F
152760,0,OC(=O)CCl
116391,1,ClCC(Br)CCl
68866,0,CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)\C=C\c3scnc3C)\c4csc(N)n4
57779,1,CN(N=O)C(=O)c1c(ncn1C)N(C)N=O
160546,1,c1ccc2c(c1)c3cccc4cc5ccccc5c2c34
107653,1,Cc1ccccc1NC(=O)c2csc(c2)[N+](=O)[O-]
87532,1,COc1nsc2cc(N)ccc12
155470,0,Oc1ccccc1[N+](=O)[O-]
108718,1,Cc1cnc2c(C)cc3c(nc(N)n3C)c2n1
126850,1,Nc1ccc(\C=C\c2ccccc2)cc1
96835,1,Cc1cc2CCC(=O)c2c3ccc4ccccc4c13
153630,1,OC1CCCc2c1cc3ccc4ccc(c5ccc2c3c45)[N+](=O)[O-]
29503,0,CCCCCCC1CO1
160608,1,c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23
125800,0,NNC(=O)N
23744,1,CC1CC2C(Cc3cn(C4CCCC4)c5cccc2c35)N(C)C1
128180,1,Nn1nnc2c3ccccc3nc2c1O
153836,1,OCC(O)C(O)C(O)C(O)CN=N#N
124380,1,NC(=O)N\N=C\c1oc(cc1)[N+](=O)[O-]
3334,0,C1N(\N=C\c2ccc(Oc3ccccc3)cc2)N=Nc4c1[nH]c5ccccc45
126849,1,Nc1ccc(\C=C\c2cccc(c2)C#N)cc1
70992,1,COc1cc(O)ccc1Nc2c3ccccc3nc4ccccc24
92235,1,Cc1c2C3NC3c4ccccc4c2c(C)c5ccccc15
147157,1,O=C1Oc2ccccc2C=C1
117516,0,Clc1nncc2ncccc12
37803,1,CCN(N=O)C(=O)N(C)C
148282,1,O=NN1CCCCCCCCCCCC1
91528,1,Cc1c(C)c(N)c(cc1N)[N+](=O)[O-]
57588,0,CN(Cc1ccc(C)cc1)N=O
104018,1,Cc1ccc(cc1N=O)[N+](=O)[O-]
105493,1,Cc1cccc(C)c1N
96798,1,Cc1cc(ccc1N)[N+](=O)[O-]
13860,0,CC(C)(Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2)C(=O)O
9008,1,CC(=O)Nc1ccc(Oc2ccc(N)cc2)cc1
125875,1,NNc1ccccc1
147785,0,O=C1c2ccccc2CCc3ccccc13
146872,0,O=C1OC(=O)C=C1
161414,1,o1ccc2c1cc3ccc4cccc5ccc2c3c45
106925,1,Cc1cccc2cccnc12
32487,0,CCCC[C@H](CC)COC(=O)c1cccc(c1)C(=O)OC[C@@H](CC)CCCC
3349,1,C1OC1Oc2ccccc2
13227,0,CC(C)(C)c1cc(O)ccc1O
71643,0,COc1cc2c(CC3c4c(CC[N+]3(C)C)cc(OC)c(O)c24)cc1O
51898,1,CC\C=C\C=C\C=C\C=C\OCC(O)CO
148346,1,O=Nc1cccc(c1)c2ccccc2
35743,1,CCN(C(=O)CCCl)c1snc2ccccc12
96836,1,Cc1cc2CCCc2c3ccc4C(O)C(O)C5OC5c4c13
14703,0,CC(C)C1=C(C)N(C)N(C1=O)c2ccccc2
1567,1,C(SSCc1ccccc1)c2ccccc2
97196,1,Cc1cc2cc3cc(C)c(N)cc3nc2cc1N
158391,1,[O-][N+](=O)c1ccc2ccc3cc4CCCCc4c5ccc1c2c35
154220,1,OCCNC(=O)N(CCCl)N=O
95592,1,Cc1cc(N=Nc2ccccc2)c(N)cc1N
96746,0,Cc1cc(c(C)cc1O)C2(OS(=O)(=O)c3ccccc23)c4cc(C)c(O)cc4C
37111,0,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C)cc1
57067,1,CN(C)c1ccc2cc3ccc(cc3nc2c1)N(C)C
117317,1,Clc1cccc2C(=O)c3c(NC(=O)c4ccccc4)cccc3C(=O)c12
152609,0,OC(=O)C1CC=C(OP2(NP(NP(N2)(Oc3ccc(cc3)C(=O)O)Oc4ccc(cc4)C(=O)O)(Oc5ccc(cc5)C(=O)O)Oc6ccc(cc6)C(=O)O)Oc7ccc(cc7)C(=O)O)C=C1
30372,0,CCCCCCCCCc1ccccc1C(CO)OS(=O)(=O)O
155316,0,Oc1ccc2cc(cc(c2c1)S(=O)(=O)O)S(=O)(=O)O
116373,1,ClCBr
155243,0,Oc1ccc(cc1)C2(NC(=O)NC2=O)c3ccccc3
28923,0,CCCCC(=O)Nc1snc2ccc(Cl)cc12
4294,0,C=CC(=O)OCCCCCOC(=O)C=C
51696,0,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45
38982,1,CCNc1cc(O)ccc1C
104729,1,Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45
160337,0,c1ccc2[nH]ccc2c1
81123,0,COc1ccc(OC)cc1
148286,1,O=NN1CCC[C@@H]1c2cccnc2
30398,0,CCCCCCCCO
158432,0,[O-][N+](=O)c1cccc(Cl)c1Cl
148106,1,O=C\C=C\C=O
127149,1,Nc1ccccc1N
106823,1,Cc1cccc2c1cc(C)c3c4ccccc4ccc23
158146,0,[O-][N+](=O)c1c2CCC=Cc2c3ccc4cccc5ccc1c3c45
146133,0,O=C1N2Cc3ccccc3C(=O)N2Cc4ccccc14
158319,1,[O-][N+](=O)c1ccc2Oc3ccccc3Oc2c1
24843,0,CC1CS1
124626,1,NC(=O)c1csc(c1)[N+](=O)[O-]
160924,0,c1cnc2c(c1)ccc3cccnc23
2780,1,C1=Cc2c3cc4ccccc4cc3cc5cccc1c25
90823,0,C\C=C\C
154818,1,O[C@H]([C@@H]1CO1)c2ccc3OCOc3c2
128387,1,O1C2C1c3c4ccc5ccccc5c4cc6cccc2c36
8846,0,CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1
153040,0,OC(C1CC1)(c2ccc(Cl)cc2)c3ccc(Cl)cc3
158421,1,[O-][N+](=O)c1ccc2snc(Cl)c2c1
158411,1,[O-][N+](=O)c1ccc2nc3c(cc2c1)c4cccc5cccc3c45
147790,1,O=C1c2ccccc2Cc3ccccc13
126719,1,Nc1ccc(Cl)c(N)c1
121008,1,Fc1ccccn1
155284,1,Oc1ccc2c(O)c3ccccc3cc2c1O
9009,0,CC(=O)Nc1ccc(Oc2ccc(NC(=O)C)cc2)cc1
60834,1,COC(=O)C(=C)C#N
148336,1,O=Nc1ccc(Oc2ccccc2)cc1
158477,0,[O-][N+](=O)c1ccccc1
125015,1,NC(CSC(F)(F)C(Cl)Br)C(=O)O
89720,0,C[C@@H](O)CN(C[C@@H](C)O)C[C@@H](C)O
18484,0,CC(N(C)C)c1ccccc1
68273,1,COC[C@@H](O)Cn1cc(nc1Cl)[N+](=O)[O-]
158351,1,[O-][N+](=O)c1ccc2c(cc3cccc(c3c2c1)[N+](=O)[O-])[N+](=O)[O-]
57037,1,CN(C)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C(=O)C
158114,1,[O-][N+](=O)C1=Cc2cccc3c4cc5ccccc5cc4cc1c23
32470,0,CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)O
125880,1,NNc1nc(cs1)c2ccc(N)cc2
101955,1,Cc1ccc(NN=NCc2ccccc2)cc1
29951,0,CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC(C(O)C(O)CO)C(NC(=O)C)C=O)C(=O)N)C(=O)O
90137,1,C[C@H]1CO1
153489,1,OC1=C\C(=N/c2ccc(cc2)[N+](=O)[O-])\C(=O)C=C1c3nnc(NC(=O)c4ccccc4)s3
92228,1,Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-]
120169,0,FC(F)(F)C(=O)C(F)(F)F
55461,0,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F
67957,0,COCCc1ccc(OCC(O)CNC(C)C)cc1
154690,1,OS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34
21210,1,CC1(CO1)c2ccc(cc2)c3ccccc3
152865,1,OC(=O)\C(=C(/Cl)\C=O)\Cl
29270,0,CCCCCC(=O)O
117137,0,Clc1ccc2Oc3cc(Cl)ccc3Oc2c1
126335,1,Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-]
17504,0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C
104042,0,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1
9208,1,CC(=O)Nc1ccc(Sc2ccccc2)cc1
57451,1,CN(CCC#N)c1ccc(cc1)N=Nc2ccc3ncsc3c2
116075,0,ClC(=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2)Cl
30505,0,CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2
152478,0,OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl
86512,1,COc1ccccc1N=Nc2c(O)ccc3ccccc23
154538,1,ON(C=O)c1ccc2ccccc2c1
11620,1,CC(=O)c1occc1
31762,0,CCCCNCC
158409,1,[O-][N+](=O)c1ccc2cccc3c4ccccc4c1c23
119767,0,Cn1cnc2cc(ccc12)[N+](=O)[O-]
87256,0,COc1ccccc1c2ccccc2
14871,0,CC(C)CC(=O)CC(C)C
715,0,Brc1ccc(\C=C\C(=O)c2ccccc2)cc1
60295,0,CNP1(NC)NP(NC)(NC)NP(NC)(NC)N1
126702,1,Nc1ccc(CCc2ccccc2)cc1
43920,0,CCOC(=O)Nc1cccc2c3c[nH]ccc3nc12
25211,1,CC1c2ccccc2c3ccc(F)cc13
127074,1,Nc1cccc2C(=O)c3c(N)cccc3C(=O)c12
54544,1,CCn1c2ccccc2c3cc(N)ccc13
23479,1,CC1C2C(=Nc3ccccc23)N(C)c4c(C)cccc14
60428,1,CNc1ccc(NCCO)c2C(=O)c3ccccc3C(=O)c12
31241,1,CCCCN(CCC(=O)OC)N=O
126517,1,Nc1cc(Cl)ccc1[N+](=O)[O-]
66953,1,COCC=O
